pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
88053405,53405,61,64,67,73,66,46,56,75,63,65,71,64,65,67,76,60,71,81,72,80,76,75,81,69,78,65,76,69,12,11,21,11,18,72,Good,Cao,高,Good,상,ดี,Maxwell,Maxwell,badged y2088,2016,ligue-1,74,rb-74,3,Brazil,Paris SG,27.8.1981 (36),176,73,5,2,2,2,,,,,"Steel Body,Prefer main feet,Prefer early cross (AI)","Cứng cỏi,Tránh sai chân thuận,Tạt bóng sớm (AI)","不易受伤,善用惯用脚,斜传好手 (AI)","강철몸,주발 선호,斜传好手 (AI)",,
88053578,53578,52,63,56,59,58,48,60,64,56,73,65,64,70,74,68,83,76,67,68,56,68,59,78,61,72,72,73,75,7,9,7,9,7,79,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Nigel de Jong,N. de Jong,badged y2088,2016,major-league-soccer,71,"cm-65,cdm-71",2,Holland,Galatasaray SK,30.11.1984 (33),174,72,3,5,1,3,Tanker,Chiến binh,重量级球员,탱커,Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88053612,53612,32,62,39,26,27,44,39,78,64,45,42,36,83,40,71,80,48,62,52,38,61,41,81,53,82,77,80,72,17,18,10,13,17,76,Good,Cao,高,Good,상,ดี,Per Mertesacker,P. Mertesacker,badged y2088,2016,barclays-premier-league,75,cb-75,2,Germany,Arsenal,29.9.1984 (33),198,90,3,5,1,2,"Tanker,Vacuum Cleaner,Dominator of the air","Chiến binh,Máy quét,Chuyên gia không chiến","重量级球员,清道夫,高空制空权","탱커,진공 청소기,공중의 지배자","Steel Body,Leadership","Cứng cỏi,Lãnh đạo","不易受伤,领导力","강철몸,리더쉽",,
88053630,53630,56,74,54,62,65,63,62,74,67,64,59,59,70,77,81,85,42,65,74,55,67,64,70,65,71,71,66,82,11,16,11,20,14,76,Good,Cao,高,Good,상,ดี,Jelle Van Damme,J. Van Damme,badged y2088,2016,major-league-soccer,72,"rb-68,cb-72",2,Belgium,LA Galaxy,10.10.1983 (34),191,90,5,3,3,3,"Tanker,Two hearts","Chiến binh,Người không phổi","重量级球员,跑不死","탱커,두개의 심장","Long Throw In,Strong Header","Ném biên xa,Đánh đầu mạnh","大力手抛球,强力头球","장거리 드로잉,강력한 헤딩",,
88053914,53914,29,65,52,53,42,34,63,71,48,60,58,47,69,78,71,75,61,65,62,51,59,47,73,38,71,72,73,73,37,38,43,39,37,78,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Phil Jagielka,P. Jagielka,badged y2088,2016,barclays-premier-league,71,cb-71,2,England,Everton,17.8.1982 (35),183,83,3,5,2,3,,,,,"Prefer sliding tackle (AI),Leadership,Prefer long pass (AI)","Xoạc bóng (AI),Lãnh đạo,Chuyền dài (AI)","铲断高手 (AI),领导力,善于长传 (AI)","슬라이딩 태클 선호 (AI),리더쉽,긴 패스 선호 (AI)",,
88054013,54013,59,67,79,65,67,68,57,57,62,68,70,75,74,44,68,57,65,75,75,72,74,71,43,66,38,45,48,37,15,17,21,14,21,74,Low,Thấp,低,Low,하,ต่ำ,Stewart Downing,S. Downing,badged y2088,2016,football-league-championship,69,"cam-69,rm-70",3,England,Middlesbrough,22.7.1984 (33),180,64,5,3,2,2,,,,,"Prefer early cross (AI),Prefer long shot (AI)","Tạt bóng sớm (AI),Sút xa (AI)","斜传好手 (AI),重炮手 (AI)","斜传好手 (AI),중거리 슛 선호 (AI)",,
88054050,54050,79,78,79,78,75,81,76,65,77,69,65,75,79,80,80,78,78,80,73,77,70,74,55,79,59,30,43,79,15,16,18,12,13,72,Good,Cao,高,Good,상,ดี,Wayne Rooney,W. Rooney,badged y2088,2016,barclays-premier-league,75,"st-74,cam-75,cm-74",3,England,Manchester United,24.10.1985 (32),176,83,4,5,2,3,"Perfect Midfielder,Goal Getter,Tanker,Freekick Specialist,Maestro","Nhạc trưởng,Xạ thủ,Chiến binh,Chuyên gia đá phạt,Bậc thầy","完美的中场大师,进球机器,重量级球员,任意球大师,节奏大师","완벽한 미드필더,골게터,탱커,프리킥 스페셜리스트,마에스트로","Leadership,Prefer long pass (AI),Prefer long shot (AI)","Lãnh đạo,Chuyền dài (AI),Sút xa (AI)","领导力,善于长传 (AI),重炮手 (AI)","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI)",,
88103935,103935,56,76,72,74,66,68,67,64,60,53,51,69,59,64,52,59,55,77,73,74,74,71,62,78,57,56,49,59,20,20,12,18,11,71,Average,TB,中,Normal,보통,ดปานกลาง,Alberto Aquilani,A. Aquilani,badged y2088,2016,liga-portuguesa,69,cm-69,2,Italy,Pescara,7.7.1984 (33),186,79,4,5,2,2,,,,,Prefer long shot (AI),Sút xa (AI),重炮手 (AI),중거리 슛 선호 (AI),,
88105318,105318,63,69,69,72,60,74,66,46,68,59,66,67,75,35,68,50,71,74,75,65,73,66,49,74,55,33,27,54,14,11,13,16,20,73,Good,Cao,高,Good,상,ดี,Jaime Valdes,J. Valdes,badged y2088,2016,campeonato-nacional-petrobras,70,cm-70,3,Chile,Colo Colo,11.1.1981 (36),175,74,4,5,3,1,,,,,"Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","善于长传 (AI),重炮手 (AI),组织型球员 (AI)","긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88105454,105454,71,65,77,69,64,70,61,50,67,74,75,78,70,69,73,47,74,74,64,63,78,76,36,71,43,36,34,59,12,18,20,18,13,75,Average,TB,中,Normal,보통,ดปานกลาง,Zoran Tosic,Z. Tosic,badged y2088,2016,sogaz-russian-football-championship,72,rm-72,4,Serbia,CSKA Moskva,28.4.1987 (30),171,71,5,3,3,2,,,,,"Prefer main feet,Sharp curling shot,Prefer long shot (AI)","Tránh sai chân thuận,Sút xoáy,Sút xa (AI)","善用惯用脚,a搓射高手,重炮手 (AI)","주발 선호,예리한 감아차기,중거리 슛 선호 (AI)",,
88106213,106213,48,62,71,57,43,58,55,58,63,60,63,62,76,63,81,70,68,66,69,70,73,65,65,59,65,69,68,69,21,20,14,11,15,68,Average,TB,中,Normal,보통,ดปานกลาง,Iraola,Iraola,badged y2088,2016,major-league-soccer,67,"cm-67,rb-68,cb-66",3,Spain,New York City FC,22.6.1982 (35),182,74,3,5,3,2,,,,,,,,,,
88106231,106231,83,77,54,75,80,53,66,88,80,68,66,53,82,86,67,82,55,67,50,47,73,71,23,69,40,47,41,73,19,15,14,14,20,73,Good,Cao,高,Good,상,ดี,Aduriz,Aduriz,badged y2088,2016,liga-bbva,78,st-78,3,Spain,Athletic Bilbao,11.2.1981 (36),182,78,3,5,3,2,"Perfect Striker,Goal Getter,Tanker,Dominator of the air","Cây săn bàn,Xạ thủ,Chiến binh,Chuyên gia không chiến","完美的进球机器,进球机器,重量级球员,高空制空权","완벽한 공격수,골게터,탱커,공중의 지배자",Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88106573,106573,15,29,14,13,13,15,27,14,15,40,35,54,65,73,33,65,50,28,35,13,28,15,22,37,15,13,13,35,69,68,72,68,74,74,Good,Cao,高,Good,상,ดี,Victor Valdes,Victor Valdes,badged y2088,2016,belgium-pro-league,69,gk-69,1,Spain,Middlesbrough,14.1.1982 (35),183,78,3,5,2,2,,,,,"GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기",,
88108080,108080,42,68,62,66,55,61,63,73,62,73,73,70,71,70,76,65,71,71,64,76,78,68,75,57,80,74,76,76,9,8,7,7,8,76,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Stephan Lichtsteiner,S. Lichtsteiner,badged y2088,2016,serie-a,74,"rm-68,rb-74",2,Switzerland,Juventus,16.1.1984 (33),182,75,3,5,3,3,,,,,,,,,,
88110677,110677,14,22,18,18,16,15,14,15,13,33,44,50,68,57,30,53,46,31,34,14,25,16,14,57,16,16,16,23,77,71,74,72,73,73,Average,TB,中,Normal,보통,ดปานกลาง,Moya,Moya,badged y2088,2016,liga-bbva,72,gk-72,1,Spain,Atletico Madrid,2.4.1984 (33),189,82,2,5,2,2,,,,,"GK Assist in Offense (AI),GK Swift punching","Lao lên tham gia phạt góc (AI),Đấm bóng","GK 参与进攻 (AI),GK 敏捷的拳击球","GK 공격 가담 (AI),GK 날렵한 펀칭",,
88111093,111093,69,66,80,74,66,72,68,55,59,66,78,66,71,53,35,59,69,72,68,75,79,81,23,71,31,31,24,62,20,15,13,21,18,72,Low,Thấp,低,Low,하,ต่ำ,Reyes,Reyes,badged y2088,2016,liga-bbva,73,"rw-73,rm-71",4,Spain,RCD Espanyol,1.9.1983 (34),176,72,5,3,2,1,Technician,Vũ công,控球大师,테크니션,Prefer main feet,Tránh sai chân thuận,善用惯用脚,주발 선호,,
88111661,111661,14,23,14,15,16,15,25,16,16,43,42,60,65,69,39,72,53,28,29,15,16,17,25,39,14,15,16,33,74,74,67,74,69,73,Average,TB,中,Normal,보통,ดปานกลาง,Carlos Idriss Kameni,C. Kameni,badged y2088,2016,liga-bbva,71,gk-71,1,Cameroon,Malaga CF,18.2.1984 (33),186,86,3,5,2,2,,,,,GK Assist in Offense (AI),Lao lên tham gia phạt góc (AI),GK 参与进攻 (AI),GK 공격 가담 (AI),,
88112253,112253,29,67,48,66,29,46,55,63,57,46,50,52,73,65,78,76,60,78,69,61,70,56,83,70,79,65,62,69,17,11,20,12,10,73,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Jeremy Toulalan,J. Toulalan,badged y2088,2016,ligue-1,73,cdm-73,2,France,Bordeaux,10.9.1983 (34),183,85,3,5,2,3,Vacuum Cleaner,Máy quét,清道夫,진공 청소기,Glass Body,Dễ chấn thương,玻璃人,유리몸,,
88112316,112316,47,73,73,70,63,68,59,75,45,65,65,54,71,65,62,79,42,60,71,71,59,42,74,39,77,76,74,73,18,19,15,10,14,75,Average,TB,中,Normal,보통,ดปานกลาง,Jeremy Mathieu,J. Mathieu,badged y2088,2016,liga-bbva,73,"rb-70,cb-73",2,France,FC Barcelona,29.10.1983 (34),189,84,5,2,3,2,Tanker,Chiến binh,重量级球员,탱커,"Glass Body,Prefer main feet,Prefer sliding tackle (AI)","Dễ chấn thương,Tránh sai chân thuận,Xoạc bóng (AI)","玻璃人,善用惯用脚,铲断高手 (AI)","유리몸,주발 선호,슬라이딩 태클 선호 (AI)",,
88112542,112542,51,81,58,64,36,63,63,76,55,32,40,64,63,52,64,75,51,61,69,43,45,51,74,48,77,70,77,71,15,11,17,12,21,80,Good,Cao,高,Good,상,ดี,Sergey Ignashevich,S. Ignashevich,badged y2088,2016,sogaz-russian-football-championship,70,cb-70,2,Russia,CSKA Moskva,14.7.1979 (38),187,84,3,5,2,3,,,,,Prefer long pass (AI),Chuyền dài (AI),善于长传 (AI),긴 패스 선호 (AI),,
88113422,113422,78,76,83,68,75,79,85,66,85,61,68,74,79,67,69,68,77,70,57,70,79,76,34,63,31,37,28,65,13,14,14,14,16,78,Average,TB,中,Normal,보통,ดปานกลาง,David Villa,David Villa,badged y2088,2016,major-league-soccer,75,st-75,4,Spain,New York City FC,3.12.1981 (36),175,69,5,5,3,1,Freekick Specialist,Chuyên gia đá phạt,任意球大师,프리킥 스페셜리스트,"Sharp curling shot,Impressive Skill,Prefer long shot (AI)","Sút xoáy,Tinh tế,Sút xa (AI)","a搓射高手,花式大师,重炮手 (AI)","예리한 감아차기,화려한 개인기,중거리 슛 선호 (AI)",,
88114764,114764,15,22,15,16,18,16,16,16,18,33,32,28,73,45,33,75,49,29,22,14,17,14,24,50,14,15,16,37,66,76,79,69,76,72,Average,TB,中,Normal,보통,ดปานกลาง,Iraizoz,Iraizoz,badged y2088,2016,liga-bbva,72,gk-72,1,Spain,Athletic Bilbao,6.3.1981 (36),191,89,3,5,2,2,,,,,GK Assist in Offense (AI),Lao lên tham gia phạt góc (AI),GK 参与进攻 (AI),GK 공격 가담 (AI),,
88115533,115533,15,23,17,16,15,16,24,17,11,42,40,42,73,67,41,69,45,32,31,16,23,18,23,36,16,16,13,37,72,77,59,68,71,72,Average,TB,中,Normal,보통,ดปานกลาง,Diego Benaglio,D. Benaglio,badged y2088,2016,bundesliga,71,gk-71,1,Switzerland,VfL Wolfsburg,8.9.1983 (34),194,89,3,5,2,2,,,,,,,,,,
88115909,115909,82,70,64,75,68,67,80,73,78,77,76,80,77,71,71,59,72,63,41,59,76,78,40,68,18,20,12,52,19,13,20,17,13,76,Good,Cao,高,Good,상,ดี,Ruben Castro,Ruben Castro,badged y2088,2016,liga-bbva,75,st-75,3,Spain,Real Betis,27.6.1981 (36),174,72,3,5,2,1,"Perfect Striker,Goal Getter,Acrobatic,Technician,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Vũ công,Sát thủ","完美的进球机器,进球机器,杂耍高手,控球大师,终结者","완벽한 공격수,골게터,아크로바틱,테크니션,해결사",Prefer individual play (AI),Cá nhân (AI),独狼 (AI),개인 플레이 선호 (AI),,
88116494,116494,16,25,13,16,16,15,16,14,16,40,37,38,67,67,31,65,34,25,23,14,23,16,24,50,16,16,16,41,75,73,75,73,75,73,Good,Cao,高,Good,상,ดี,Cedric Carrasso,C. Carrasso,badged y2088,2016,ligue-1,73,gk-73,1,France,Bordeaux,30.12.1981 (35),187,93,3,5,2,2,,,,,"Leadership,GK Swift punching","Lãnh đạo,Đấm bóng","领导力,GK 敏捷的拳击球","리더쉽,GK 날렵한 펀칭",,
88119152,119152,51,76,57,61,31,64,52,71,47,58,62,30,70,68,62,82,61,63,56,39,53,56,72,50,76,74,68,79,12,17,13,20,19,74,Average,TB,中,Normal,보통,ดปานกลาง,Kolo Toure,K. Toure,badged y2088,2016,barclays-premier-league,71,cb-71,2,Ivory Coast,Celtic,19.3.1981 (36),178,76,3,5,2,2,Tanker,Chiến binh,重量级球员,탱커,,,,,,
88120533,120533,45,57,42,54,23,46,51,81,60,69,69,59,75,78,64,82,44,67,56,43,62,54,84,51,85,87,86,85,13,20,10,15,14,81,Good,Cao,高,Good,상,ดี,Pepe,Pepe,badged y2088,2016,liga-bbva,81,cb-81,2,Portugal,Real Madrid,26.2.1983 (34),188,81,3,5,2,3,"Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽",Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88121170,121170,75,84,80,78,76,70,74,81,76,56,45,45,80,48,61,86,42,73,73,64,82,71,47,73,46,27,27,57,21,11,11,14,16,75,Average,TB,中,Normal,보통,ดปานกลาง,Alexander Meier,A. Meier,badged y2088,2016,bundesliga,75,"st-75,cf-73,cam-72",3,Germany,Eintracht,17.1.1983 (34),196,96,2,5,1,2,"Tanker,Cannon Shooter,Dominator of the air","Chiến binh,Đại pháo,Chuyên gia không chiến","重量级球员,远射高手,高空制空权","탱커,캐논 슈터,공중의 지배자","Glass Body,Sharp curling shot","Dễ chấn thương,Sút xoáy","玻璃人,a搓射高手","유리몸,예리한 감아차기",,
88121933,121933,16,24,15,16,20,16,22,13,11,36,44,46,70,63,23,61,41,38,35,16,22,16,19,37,15,16,15,26,75,74,67,75,79,73,Good,Cao,高,Good,상,ดี,Rene Adler,R. Adler,badged y2088,2016,bundesliga,74,gk-74,1,Germany,Hamburger SV,15.1.1985 (32),191,87,3,5,2,2,,,,,"Glass Body,Leadership","Dễ chấn thương,Lãnh đạo","玻璃人,领导力","유리몸,리더쉽",,
88121939,121939,50,53,72,66,63,57,62,57,74,68,75,78,88,69,79,73,84,79,82,78,83,81,78,79,78,84,83,64,16,17,10,10,19,78,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Philipp Lahm,P. Lahm,badged y2088,2016,bundesliga,78,"cm-79,cdm-79,rb-78",3,Germany,Bayern Munchen,11.11.1983 (34),170,66,3,5,2,3,"Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Maestro,Technician","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Bậc thầy,Vũ công","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,节奏大师,控球大师","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,마에스트로,테크니션","Prefer sliding tackle (AI),Leadership","Xoạc bóng (AI),Lãnh đạo","铲断高手 (AI),领导力","슬라이딩 태클 선호 (AI),리더쉽",,
88121944,121944,64,82,73,71,73,78,77,69,75,64,57,70,74,68,59,69,65,76,79,76,77,65,73,70,71,76,71,74,19,19,18,16,18,76,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Bastian Schweinsteiger,B. Schweinsteiger,badged y2088,2016,barclays-premier-league,72,"cm-72,cdm-73",3,Germany,Manchester United,1.8.1984 (33),183,79,3,5,3,3,Freekick Specialist,Chuyên gia đá phạt,任意球大师,프리킥 스페셜리스트,"Glass Body,Leadership,Play maker (AI)","Dễ chấn thương,Lãnh đạo,Kiến tạo (AI)","玻璃人,领导力,组织型球员 (AI)","유리몸,리더쉽,플레이 메이커 (AI)",,
88122849,122849,67,72,56,66,65,54,61,68,70,69,71,66,65,72,68,75,56,62,48,59,68,66,32,62,40,28,24,46,15,11,12,12,17,67,Good,Cao,高,Good,상,ดี,Arouna Kone,A. Kone,badged y2088,2016,barclays-premier-league,68,"st-68,rm-64",3,Ivory Coast,Everton,11.11.1983 (34),182,81,4,5,2,2,,,,,,,,,,
88124375,124375,72,79,64,67,71,67,70,64,81,78,75,65,68,64,65,73,47,63,55,63,61,62,31,56,30,30,25,79,19,20,16,17,13,72,Good,Cao,高,Good,상,ดี,Burak Yilmaz,B. Yilmaz,badged y2088,2016,süper-lig,70,st-70,3,Turkey,Beijing Guoan,15.7.1985 (32),188,81,3,5,3,2,,,,,"Diver,Glass Body","Ăn vạ,Dễ chấn thương","假摔,玻璃人","다이버,유리몸",,
88124607,124607,69,73,73,72,65,80,81,59,68,58,54,64,72,62,72,64,68,78,73,76,73,74,73,69,70,65,64,69,14,12,13,21,16,71,Average,TB,中,Normal,보통,ดปานกลาง,Selcuk inan,S. inan,badged y2088,2016,süper-lig,72,"cm-72,cdm-71",3,Turkey,Galatasaray SK,10.2.1985 (32),182,74,4,5,2,3,,,,,"Steel Body,Prefer long shot (AI),Play maker (AI)","Cứng cỏi,Sút xa (AI),Kiến tạo (AI)","不易受伤,重炮手 (AI),组织型球员 (AI)","강철몸,중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88124635,124635,50,81,55,68,56,57,67,72,56,58,62,68,72,72,76,69,60,68,66,52,65,69,76,56,80,72,80,68,20,15,20,16,14,76,Average,TB,中,Normal,보통,ดปานกลาง,Mehmet Topal,M. Topal,badged y2088,2016,süper-lig,71,"cm-66,cdm-71,cb-73",2,Turkey,Fenerbahce SK,3.3.1986 (31),187,82,4,5,2,3,,,,,"Leadership,Prefer long shot (AI)","Lãnh đạo,Sút xa (AI)","领导力,重炮手 (AI)","리더쉽,중거리 슛 선호 (AI)",,
88134744,134744,61,68,60,56,58,61,70,69,57,70,66,65,79,55,81,70,61,78,71,62,74,65,74,59,72,65,70,63,13,17,14,21,11,73,Good,Cao,高,Good,상,ดี,Atiba Hutchinson,A. Hutchinson,badged y2088,2016,süper-lig,72,"cm-70,cdm-72",3,Canada,Besiktas JK,8.2.1983 (34),187,73,4,5,3,3,Two hearts,Người không phổi,跑不死,두개의 심장,Steel Body,Cứng cỏi,不易受伤,강철몸,,
88134895,134895,49,60,67,44,58,64,37,64,63,70,69,65,68,58,68,68,62,76,65,68,72,66,71,57,72,74,64,68,18,13,16,15,19,70,Good,Cao,高,Good,상,ดี,Roberto Hilbert,R. Hilbert,badged y2088,2016,bundesliga,70,rb-70,3,Germany,Bayer Leverkusen,16.10.1984 (33),183,80,3,5,3,2,,,,,Prefer main feet,Tránh sai chân thuận,善用惯用脚,주발 선호,,
88134979,134979,40,48,30,43,33,34,46,81,28,30,33,32,66,74,47,88,48,69,57,53,52,35,74,42,73,60,71,86,12,16,17,11,12,70,Good,Cao,高,Good,상,ดี,Martin Demichelis,M. Demichelis,badged y2088,2016,barclays-premier-league,71,cb-71,2,Argentina,RCD Espanyol,20.12.1980 (37),184,78,3,5,1,2,Tanker,Chiến binh,重量级球员,탱커,"Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩",,
88135043,135043,18,28,14,21,16,20,40,16,21,51,45,55,66,67,26,66,52,21,28,16,34,19,24,52,17,16,16,33,68,68,68,67,68,67,Good,Cao,高,Good,상,ดี,Anders Lindegaard,A. Lindegaard,badged y2088,2016,football-league-championship,67,gk-67,1,Denmark,Preston North End,13.4.1984 (33),193,79,3,5,2,2,,,,,Steel Body,Cứng cỏi,不易受伤,강철몸,,
88135475,135475,58,78,52,67,56,53,70,77,66,64,63,64,58,81,71,77,59,75,75,57,72,65,71,63,74,72,69,84,17,13,18,11,17,69,Average,TB,中,Normal,보통,ดปานกลาง,Felipe Melo,Felipe Melo,badged y2088,2016,serie-a,71,"cm-69,cdm-71",3,Brazil,Inter,26.6.1983 (34),183,80,3,5,2,3,,,,,,,,,,
88135507,135507,71,74,65,79,64,68,52,47,72,71,77,76,78,68,81,68,83,76,76,67,76,78,79,72,76,68,73,90,17,16,10,12,18,77,Good,Cao,高,Good,상,ดี,Fernandinho,Fernandinho,badged y2088,2016,barclays-premier-league,76,"cm-76,cdm-76",3,Brazil,Manchester City,4.5.1985 (32),176,67,4,5,2,3,"Vacuum Cleaner,Technician","Máy quét,Vũ công","清道夫,控球大师","진공 청소기,테크니션",,,,,,
88136553,136553,77,70,75,76,82,62,77,73,74,72,68,67,63,73,69,77,62,71,68,70,72,70,30,68,16,21,16,62,16,11,17,14,15,68,Average,TB,中,Normal,보통,ดปานกลาง,Lee Dong Gook,Lee Dong Gook,badged y2088,2016,k-league-classic,72,st-72,3,Korea Republic,Jeonbuk Hyundai,29.4.1979 (38),187,83,4,5,3,1,,,,,,,,,,
88137186,137186,28,50,45,35,37,34,55,73,31,71,65,53,77,77,61,82,61,60,60,39,57,56,81,52,77,84,83,68,9,7,9,9,7,80,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Andrea Barzagli,A. Barzagli,badged y2088,2016,serie-a,77,cb-77,2,Italy,Juventus,8.5.1981 (36),187,87,3,5,1,3,"Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽",Leadership,Lãnh đạo,领导力,리더쉽,,
88137262,137262,72,73,63,68,75,48,68,77,76,58,55,46,77,69,80,74,40,70,61,64,63,65,42,70,44,36,25,73,11,12,10,17,16,74,Good,Cao,高,Good,상,ดี,Stefan Kiessling,S. Kiessling,badged y2088,2016,bundesliga,70,st-70,2,Germany,Bayer Leverkusen,25.1.1984 (33),191,80,3,5,3,3,Two hearts,Người không phổi,跑不死,두개의 심장,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88137351,137351,48,64,59,64,58,64,55,53,56,52,62,70,77,73,76,63,73,75,76,69,69,72,74,71,72,70,69,65,12,14,12,14,14,72,Good,Cao,高,Good,상,ดี,Daniel Baier,D. Baier,badged y2088,2016,bundesliga,72,cdm-72,3,Germany,FC Augsburg,18.5.1984 (33),176,77,3,5,2,3,,,,,"Steel Body,Leadership,Prefer long pass (AI),Play maker (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI),Kiến tạo (AI)","不易受伤,领导力,善于长传 (AI),组织型球员 (AI)","강철몸,리더쉽,긴 패스 선호 (AI),플레이 메이커 (AI)",,
88137494,137494,68,75,66,61,66,54,63,61,82,80,89,76,81,76,69,71,80,72,58,54,79,70,31,71,40,45,22,59,15,18,11,14,21,77,Average,TB,中,Normal,보통,ดปานกลาง,Obafemi Martins,O. Martins,badged y2088,2016,major-league-soccer,73,st-73,4,Nigeria,Shanghai Greenland Shenhua,28.10.1984 (33),170,73,5,5,2,2,Fast runner,Tia chớp,飞翼,날쌘돌이,Impressive Skill,Tinh tế,花式大师,화려한 개인기,,
88137677,137677,16,24,15,21,15,16,39,19,13,55,53,62,74,72,41,58,50,38,34,16,34,20,28,32,14,16,17,24,71,73,72,76,68,73,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Michel Vorm,M. Vorm,badged y2088,2016,barclays-premier-league,72,gk-72,1,Holland,Tottenham Hotspur,20.10.1983 (34),183,86,3,5,2,2,,,,,,,,,,
