pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
"23116479","116479",73,79,68,81,67,70,80,74,77,77,65,78,77,74,82,77,81,82,79,73,78,80,78,81,76,76,78,91,32,32,25,30,32,5,"0","0","0","0","0","0","Francois Pantxi Sirieix","F. Sirieix","badged y2023","2016","",79,"cm-79,cdm-79",2,"France","Toulouse FC","7.10.1980 (37)","180","70","3","5","2","3","Perfect Midfielder,Acrobatic,Vacuum Cleaner,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Máy quét,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,清道夫,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,진공 청소기,캐논 슈터,마에스트로,테크니션","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23116494","116494",16,28,13,16,16,15,16,14,16,40,37,38,73,67,51,65,34,25,23,14,23,16,24,33,16,16,16,41,78,75,81,87,80,5,"0","0","0","0","0","0","Cedric Carrasso","C. Carrasso","badged y2023","2016","",79,"gk-79",1,"France","Bordeaux","30.12.1981 (36)","187","93","3","5","2","2","","","","","Leadership,GK Swift punching","Lãnh đạo,Đấm bóng","领导力,GK 敏捷的拳击球","리더쉽,GK 날렵한 펀칭","",""
"23120306","120306",15,23,20,13,16,15,18,13,14,42,42,39,56,65,53,54,47,25,32,16,23,13,23,39,17,14,13,33,85,81,79,82,83,5,"0","0","0","0","0","0","Laurent Pionnier","L. Pionnier","badged y2023","2016","",79,"gk-79",1,"France","Montpellier HPC","24.5.1982 (35)","183","77","3","5","2","2","","","","","","","","","",""
"23120533","120533",59,68,57,63,38,57,68,88,50,82,80,75,79,85,88,88,66,77,69,59,68,65,89,65,88,90,84,90,26,25,23,20,21,5,"0","0","0","0","0","0","Pepe","Pepe","badged y2023","2016","",86,"cb-86",2,"Portugal","Real Madrid","26.2.1983 (34)","188","81","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23121170","121170",89,88,87,86,86,76,80,86,89,68,72,59,84,56,71,88,48,78,74,73,82,82,64,79,56,45,49,61,24,14,17,13,19,5,"0","0","0","0","0","0","Alexander Meier","A. Meier","badged y2023","2016","",84,"st-84,cf-82,cam-80",3,"Germany","Eintracht","17.1.1983 (34)","196","96","2","5","1","2","Perfect Striker,Goal Getter,Tanker,Cannon Shooter,Dominator of the air,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Đại pháo,Chuyên gia không chiến,Sát thủ","完美的进球机器,进球机器,重量级球员,远射高手,高空制空权,终结者","완벽한 공격수,골게터,탱커,캐논 슈터,공중의 지배자,해결사","Sharp curling shot","Sút xoáy","搓射高手","예리한 감아차기","",""
"23121939","121939",47,57,75,71,70,60,63,68,88,83,85,86,88,71,85,70,73,89,82,87,85,87,92,86,84,89,83,73,13,15,10,10,19,5,"0","0","0","0","0","0","Philipp Lahm","P. Lahm","badged y2023","2016","",86,"cm-84,cdm-85,rb-86",3,"Germany","Bayern Munchen","11.11.1983 (34)","170","66","3","5","2","3","Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Maestro,Technician,Fast runner","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Bậc thầy,Vũ công,Tia chớp","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,节奏大师,控球大师,飞翼","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,마에스트로,테크니션,날쌘돌이","Steel Body,Prefer sliding tackle (AI),Leadership","Cứng cỏi,Xoạc bóng (AI),Lãnh đạo","不易受伤,铲断高手 (AI),领导力","강철몸,슬라이딩 태클 선호 (AI),리더쉽","",""
"23136553","136553",86,91,84,85,90,78,87,88,88,70,79,80,84,84,87,85,76,82,75,80,82,83,38,86,34,35,28,46,27,23,25,23,20,5,"0","0","0","0","0","0","Lee Dong Gook","Lee Dong Gook","badged y2023","2016","",84,"st-84",3,"Korea Republic","Jeonbuk Hyundai","29.4.1979 (38)","187","83","4","5","3","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Dominator of the air","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Chuyên gia không chiến","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,控球大师,高空制空权","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,공중의 지배자","Prefer long shot (AI),Strong Header","Sút xa (AI),Đánh đầu mạnh","重炮手 (AI),强力头球","중거리 슛 선호 (AI),강력한 헤딩","",""
"23136631","136631",69,64,55,73,53,47,62,78,55,61,57,85,81,85,88,89,76,77,70,67,62,61,78,63,82,75,78,74,25,31,36,33,35,5,"0","0","0","0","0","0","Kim Chi Gon","Kim Chi Gon","badged y2023","2016","",78,"cb-78",2,"Korea Republic","Ulsan Hyundai","29.7.1983 (34)","183","76","5","4","2","2","Tanker,Acrobatic,Vacuum Cleaner","Chiến binh,Nghệ sĩ,Máy quét","重量级球员,杂耍高手,清道夫","탱커,아크로바틱,진공 청소기","","","","","",""
"23136875","136875",13,24,16,15,13,16,22,14,14,47,47,39,64,63,41,52,31,27,31,21,22,20,22,32,21,16,21,39,81,78,79,76,82,5,"0","0","0","0","0","0","Bogdan Lobont","B. Lobont","badged y2023","2016","",77,"gk-77",1,"Romania","Roma","18.1.1978 (39)","185","78","3","5","2","2","","","","","GK Long Throw","Thủ môn ném xa","GK 大力手抛球","GK 멀리 던지기","",""
"23137151","137151",56,81,69,74,55,77,75,77,66,74,74,72,80,83,82,79,78,76,73,85,77,69,82,61,80,80,74,86,31,32,33,28,29,5,"0","0","0","0","0","0","Cristian Raimondi","C. Raimondi","badged y2023","2016","",79,"rm-73,rb-79",2,"Italy","Atalanta","30.4.1981 (36)","182","78","3","5","3","2","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)","",""
"23137186","137186",40,70,49,63,60,54,68,80,49,71,73,62,85,84,71,87,66,80,67,65,77,59,89,54,89,89,85,82,28,20,18,28,14,5,"0","0","0","0","0","0","Andrea Barzagli","A. Barzagli","badged y2023","2016","",85,"cb-85",2,"Italy","Juventus","8.5.1981 (36)","187","87","3","5","1","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Glass Body,Leadership","Dễ chấn thương,Lãnh đạo","玻璃人,领导力","유리몸,리더쉽","",""
"23137262","137262",90,86,72,84,85,61,81,87,90,75,77,68,89,82,88,88,73,78,65,76,83,72,52,84,45,35,35,80,19,29,22,25,18,5,"0","0","0","0","0","0","Stefan Kiessling","S. Kiessling","badged y2023","2016","",85,"st-85",2,"Germany","Bayer Leverkusen","25.1.1984 (33)","191","80","3","5","3","3","Perfect Striker,Goal Getter,Tanker,Cannon Shooter,Two hearts,Dominator of the air","Cây săn bàn,Xạ thủ,Chiến binh,Đại pháo,Người không phổi,Chuyên gia không chiến","完美的进球机器,进球机器,重量级球员,远射高手,跑不死,高空制空权","완벽한 공격수,골게터,탱커,캐논 슈터,두개의 심장,공중의 지배자","Steel Body,Strong Header","Cứng cỏi,Đánh đầu mạnh","不易受伤,强力头球","강철몸,강력한 헤딩","",""
"23137351","137351",61,76,73,73,66,78,70,69,76,74,77,84,81,87,86,75,86,83,88,78,85,83,86,84,82,78,81,78,21,29,32,25,23,5,"0","0","0","0","0","0","Daniel Baier","D. Baier","badged y2023","2016","",83,"cdm-83",3,"Germany","FC Augsburg","18.5.1984 (33)","176","77","3","5","2","3","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Technician","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Vũ công","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,控球大师","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,테크니션","Leadership,Play maker (AI)","Lãnh đạo,Kiến tạo (AI)","领导力,组织型球员 (AI)","리더쉽,플레이 메이커 (AI)","",""
"23137449","137449",39,69,44,43,54,67,74,86,45,66,70,57,85,81,78,83,60,80,73,61,76,59,82,61,84,83,79,80,31,22,20,24,27,5,"0","0","0","0","0","0","Jan-Ingwer Callsen-Bracker","J. Callsen-Bracker","badged y2023","2016","",81,"cb-81",2,"Germany","FC Augsburg","23.9.1984 (33)","188","88","3","5","1","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23138436","138436",81,75,72,74,75,63,84,87,80,70,73,82,80,84,88,87,78,74,69,78,82,77,66,79,68,52,69,85,28,27,24,16,27,5,"0","0","0","0","0","0","Jonathan Walters","J. Walters","badged y2023","2016","",79,"st-79,rm-77",3,"Ireland Republic","Stoke City","20.9.1983 (34)","183","79","3","5","3","3","Perfect Striker,Goal Getter,Tanker,Acrobatic,Two hearts,Dominator of the air","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Người không phổi,Chuyên gia không chiến","完美的进球机器,进球机器,重量级球员,杂耍高手,跑不死,高空制空权","완벽한 공격수,골게터,탱커,아크로바틱,두개의 심장,공중의 지배자","Steel Body","Cứng cỏi","不易受伤","강철몸","",""
"23138798","138798",16,15,16,14,15,15,15,16,14,32,29,52,69,62,57,66,51,15,29,15,34,14,19,38,16,16,17,43,83,76,82,86,77,5,"0","0","0","0","0","0","German Lux","G. Lux","badged y2023","2016","",79,"gk-79",1,"Argentina","RC Deportivo","7.6.1982 (35)","186","77","2","5","2","2","","","","","GK Swift punching","Đấm bóng","GK 敏捷的拳击球","GK 날렵한 펀칭","",""
"23138956","138956",46,84,49,74,55,51,59,90,41,84,80,70,80,85,82,90,89,69,69,68,63,39,87,69,92,91,89,85,14,15,23,17,23,5,"0","0","0","0","0","0","Giorgio Chiellini","G. Chiellini","badged y2023","2016","",86,"cb-86",2,"Italy","Juventus","14.8.1984 (33)","187","86","5","2","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Dominator of the air,Fast runner","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Đại pháo,Chuyên gia không chiến,Tia chớp","完美防守大将,重量级球员,清道夫,抢断高手,远射高手,高空制空权,飞翼","완벽한 수비수,탱커,진공 청소기,통곡의 벽,캐논 슈터,공중의 지배자,날쌘돌이","Long Throw In,Prefer main feet,Prefer sliding tackle (AI),Prefer long shot (AI),Strong Header","Ném biên xa,Tránh sai chân thuận,Xoạc bóng (AI),Sút xa (AI),Đánh đầu mạnh","大力手抛球,善用惯用脚,铲断高手 (AI),重炮手 (AI),强力头球","장거리 드로잉,주발 선호,슬라이딩 태클 선호 (AI),중거리 슛 선호 (AI),강력한 헤딩","",""
"23139274","139274",39,59,38,42,48,48,59,76,40,68,61,48,61,78,68,87,49,61,68,40,60,42,89,49,86,80,82,90,32,29,24,26,28,5,"0","0","0","0","0","0","Bostjan Cesar","B. Cesar","badged y2023","2016","",80,"cb-80",2,"Slovenia","Chievo Verona","9.7.1982 (35)","191","89","5","3","1","2","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","","","","","",""
"23139668","139668",19,47,16,15,15,15,29,15,15,47,53,56,64,67,52,57,56,35,34,16,34,14,24,21,15,16,21,35,89,86,84,84,83,5,"0","0","0","0","0","0","Federico Marchetti","F. Marchetti","badged y2023","2016","",83,"gk-83",1,"Italy","Lazio","7.2.1983 (34)","188","83","5","3","2","2","","","","","GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기","",""
"23139720","139720",70,80,67,79,72,62,71,76,65,85,85,69,86,86,76,94,84,82,80,71,84,73,87,86,91,85,84,77,28,18,22,18,23,5,"0","0","0","0","0","0","Vincent Kompany","V. Kompany","badged y2023","2016","",85,"cb-85",2,"Belgium","Manchester City","10.4.1986 (31)","192","85","4","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Fast runner","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Đại pháo,Tia chớp","完美防守大将,重量级球员,清道夫,抢断高手,远射高手,飞翼","완벽한 수비수,탱커,진공 청소기,통곡의 벽,캐논 슈터,날쌘돌이","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23139862","139862",61,74,71,76,50,59,75,89,80,71,63,72,82,83,84,85,82,80,91,62,73,70,81,87,78,76,85,90,26,24,24,32,20,5,"0","0","0","0","0","0","Joris Marveaux","J. Marveaux","badged y2023","2016","",81,"cm-80,cdm-81",2,"France","Montpellier HPC","15.8.1982 (35)","179","72","3","5","2","2","Tanker,Vacuum Cleaner,Maestro,Dominator of the air","Chiến binh,Máy quét,Bậc thầy,Chuyên gia không chiến","重量级球员,清道夫,节奏大师,高空制空权","탱커,진공 청소기,마에스트로,공중의 지배자","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23139968","139968",21,34,16,11,14,65,68,12,13,45,40,48,57,59,32,65,53,38,28,13,24,12,22,11,15,14,11,33,81,89,84,88,85,5,"0","0","0","0","0","0","Vincent Enyeama","V. Enyeama","badged y2023","2016","",82,"gk-82",1,"Nigeria","LOSC Lille","29.8.1982 (35)","182","87","3","5","2","2","","","","","","","","","",""
"23140415","140415",62,52,61,54,54,65,70,53,60,68,74,80,80,72,74,66,89,88,87,73,90,80,72,87,79,71,83,77,20,24,17,25,21,5,"0","0","0","0","0","0","Leon Britton","L. Britton","badged y2023","2016","",81,"cm-81,cdm-80",3,"England","Swansea City","16.9.1982 (35)","167","65","3","5","1","2","Acrobatic,Maestro,Technician","Nghệ sĩ,Bậc thầy,Vũ công","杂耍高手,节奏大师,控球大师","아크로바틱,마에스트로,테크니션","","","","","",""
"23142754","142754",53,79,63,64,66,58,64,71,56,69,76,79,88,76,86,85,86,81,82,65,84,64,88,68,90,92,89,93,14,23,27,15,24,5,"0","0","0","0","0","0","Javier Mascherano","J. Mascherano","badged y2023","2016","",86,"cdm-85,cb-86",2,"Argentina","FC Barcelona","8.6.1984 (33)","174","73","3","5","2","3","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽","Prefer sliding tackle (AI),Prefer long pass (AI)","Xoạc bóng (AI),Chuyền dài (AI)","铲断高手 (AI),善于长传 (AI)","슬라이딩 태클 선호 (AI),긴 패스 선호 (AI)","",""
"23142784","142784",52,68,71,66,60,69,72,80,74,76,80,77,86,81,88,82,74,84,78,77,81,76,88,71,87,88,82,87,20,20,22,29,18,5,"0","0","0","0","0","0","Pablo Zabaleta","P. Zabaleta","badged y2023","2016","",83,"rb-83",3,"Argentina","Manchester City","16.1.1985 (32)","178","76","3","5","3","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Two hearts","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Người không phổi","完美防守大将,重量级球员,清道夫,抢断高手,跑不死","완벽한 수비수,탱커,진공 청소기,통곡의 벽,두개의 심장","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23144429","144429",60,84,81,58,55,67,76,66,77,83,78,74,83,66,85,72,67,83,75,83,81,80,70,74,83,84,82,79,22,22,16,17,22,5,"0","0","0","0","0","0","Oscar Wendt","O. Wendt","badged y2023","2016","",80,"rm-79,rb-80",3,"Sweden","Bor. M gladbach","24.10.1985 (32)","181","82","5","2","3","2","Wall of Wail,Delivery cross","Bức tường thép,Tạt bóng","抢断高手,传中高手","통곡의 벽,택배 크로스","Prefer main feet","Tránh sai chân thuận","善用惯用脚","주발 선호","",""
"23146059","146059",56,67,61,45,56,58,61,76,63,66,68,66,64,76,80,85,71,75,63,69,72,62,80,53,82,80,82,91,27,23,19,26,24,5,"0","0","0","0","0","0","David Garcia","David Garcia","badged y2023","2016","",79,"rb-75,cb-79",2,"Spain","UD Las Palmas","25.2.1982 (35)","184","82","3","5","2","1","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23146482","146482",82,72,82,76,63,68,88,69,77,64,67,64,88,63,60,69,64,89,84,85,86,77,51,85,33,32,27,61,22,19,26,22,18,5,"0","0","0","0","0","0","Xabi Prieto","Xabi Prieto","badged y2023","2016","",79,"rw-79,rf-80,rm-79",3,"Spain","Real Sociedad","29.8.1983 (34)","186","76","3","5","2","2","Goal Getter,Delivery cross,Solver","Xạ thủ,Tạt bóng,Sát thủ","进球机器,传中高手,终结者","골게터,택배 크로스,해결사","Leadership","Lãnh đạo","领导力","리더쉽","",""
"23146760","146760",67,78,87,61,57,70,76,57,76,87,83,81,85,75,85,81,66,76,77,89,87,86,87,75,82,84,79,88,22,24,20,22,23,5,"0","0","0","0","0","0","Juanfran","Juanfran","badged y2023","2016","",83,"rb-83",3,"Spain","Atletico Madrid","9.1.1985 (32)","180","72","3","5","3","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,传中高手,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,날쌘돌이","","","","","",""
"23146952","146952",15,27,29,24,38,18,29,19,15,39,56,54,60,58,55,62,42,22,29,28,18,16,19,38,12,16,17,30,81,79,77,83,75,5,"0","0","0","0","0","0","Ivan Cuellar","Ivan Cuellar","badged y2023","2016","",77,"gk-77",1,"Spain","Sporting de Gijon","27.5.1984 (33)","187","82","5","2","2","2","","","","","","","","","",""
"23146954","146954",71,82,89,79,74,81,89,59,75,73,77,85,87,65,86,75,82,87,86,72,88,82,86,88,82,75,82,79,22,28,21,22,28,5,"0","0","0","0","0","0","Gabi","Gabi","badged y2023","2016","",85,"cm-85,cdm-84",2,"Spain","Atletico Madrid","10.7.1983 (34)","180","74","3","5","2","2","Perfect Midfielder,Acrobatic,Vacuum Cleaner,Freekick Specialist,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Máy quét,Chuyên gia đá phạt,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,清道夫,任意球大师,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,진공 청소기,프리킥 스페셜리스트,캐논 슈터,마에스트로,테크니션","Leadership,Prefer long shot (AI)","Lãnh đạo,Sút xa (AI)","领导力,重炮手 (AI)","리더쉽,중거리 슛 선호 (AI)","",""
"23146974","146974",48,66,53,51,59,57,56,81,51,80,66,65,71,86,81,88,78,67,66,49,65,51,83,62,81,84,75,88,31,23,22,29,21,5,"0","0","0","0","0","0","Miguel Flano","Miguel Flano","badged y2023","2016","",80,"cb-80",2,"Spain","CA Osasuna","19.8.1984 (33)","177","72","3","5","2","2","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","","","","","",""
